Lokasi,Jenis_Layanan,Anggaran_Proyek_IDR,Nilai_Kontrak_Konsultan_IDR,Status,Durasi_Bulan,Jumlah_Proyek,Progress_Fisik
20,3,-0.7861173038293975,282202000,1,-1.1565536214555148,1.3597087585116465,-1.1650283329875502
0,5,-0.8016172260225142,188612911,1,-0.4996075144089287,0.6661567266260835,-1.1650283329875502
14,1,1.1513729703101931,7334304801,2,-1.6492632017404545,-0.02739530525947965,1.1477289088188385
18,6,-0.21262018268407867,2551464767,0,-0.4996075144089287,-1.4144993690306058,0.5464120259491774
4,0,-0.8636169147949811,56893067,2,-0.17113446088563564,-0.7209473371450428,1.1477289088188385
11,4,-0.3676194046152459,1377654204,0,-0.8280805679322217,-0.02739530525947965,0.2920087293504747
17,6,-0.8016172260225142,134908061,2,-1.485026674978808,0.6661567266260835,1.1477289088188385
3,0,-0.8016172260225142,221169226,1,1.1427577532075366,-0.02739530525947965,-1.1650283329875502
20,3,-0.7396175372500473,538360135,2,-1.485026674978808,0.6661567266260835,1.1477289088188385
3,4,-0.5071187043532964,1250292101,0,-0.17113446088563564,1.3597087585116465,-0.47120116044563354
14,5,-0.19712026049096196,1094079875,2,0.48581164616095046,1.3597087585116465,1.1477289088188385
9,3,-0.21262018268407867,1292321806,1,-0.9923170946938683,-0.02739530525947965,-1.1650283329875502
12,3,-0.2436200270703121,1951509794,1,-0.17113446088563564,-0.02739530525947965,-1.1650283329875502
14,0,-0.7861173038293975,302842576,0,-0.8280805679322217,-1.4144993690306058,-0.8412423191346556
16,2,1.3528719588207105,3601588255,2,1.3069942799691832,-0.02739530525947965,1.1477289088188385
13,6,-0.11962064952537832,1661246349,2,1.635467333492476,-0.02739530525947965,1.1477289088188385
16,2,2.2053676794421304,6413756025,0,-1.3207901482171613,-1.4144993690306058,0.8933256122201357
12,4,-0.19712026049096196,2410310503,0,-0.006897934123989123,1.3597087585116465,-0.8412423191346556
9,4,-0.5536184709326466,711232545,0,-0.9923170946938683,0.6661567266260835,-0.44807358802756964
3,0,-0.8636169147949811,54124384,2,-0.6638440411705753,-0.02739530525947965,1.1477289088188385
13,2,1.7093701692623953,6344744957,1,-1.485026674978808,0.6661567266260835,-1.1650283329875502
5,5,-0.646618004091347,680381917,1,-0.4996075144089287,0.6661567266260835,-1.1650283329875502
21,2,2.4843662789182313,7217561479,1,-1.1565536214555148,-0.02739530525947965,-1.1650283329875502
19,4,-0.25911994926342885,1264458400,0,1.1427577532075366,1.3597087585116465,0.43077416385885786
6,2,2.7168651118149825,12215074906,2,-0.8280805679322217,-0.02739530525947965,1.1477289088188385
7,2,0.4538764716199405,4112316555,1,-1.485026674978808,-0.7209473371450428,-1.1650283329875502
0,6,-0.3521194824221292,1759434515,1,-1.6492632017404545,0.6661567266260835,-1.1650283329875502
4,6,-0.5226186265464131,666172840,1,-1.1565536214555148,-1.4144993690306058,-1.1650283329875502
4,3,-0.15062049391161178,2662613267,0,-0.006897934123989123,-1.4144993690306058,-1.0493904708972306
7,4,-0.7241176150569306,527206246,1,1.635467333492476,-0.02739530525947965,-1.1650283329875502
5,3,-0.38311932680836264,1729722066,1,0.32157511939930394,0.6661567266260835,-1.1650283329875502
12,4,-0.38311932680836264,1329781100,2,1.1427577532075366,-0.02739530525947965,1.1477289088188385
5,3,-0.2436200270703121,844914280,0,-1.1565536214555148,-0.7209473371450428,0.5232844535311135
15,1,-0.2281201048771954,2099468262,1,-1.485026674978808,-1.4144993690306058,-1.1650283329875502
13,6,-0.305619715842779,2110750062,0,0.48581164616095046,-0.7209473371450428,0.2920087293504747
12,1,1.616370636103695,4824619037,2,-0.3353709876472822,0.6661567266260835,1.1477289088188385
17,2,2.096868224090313,4170445667,2,1.1427577532075366,0.6661567266260835,1.1477289088188385
20,2,2.0658683797040798,5497447277,0,-0.17113446088563564,0.6661567266260835,-0.6793493122082086
19,0,-0.7861173038293975,152514101,0,0.48581164616095046,0.6661567266260835,-1.0262628984791669
16,1,2.840864489359916,7519587732,1,-0.3353709876472822,0.6661567266260835,-1.1650283329875502
13,5,-0.49161878216017973,797542329,1,-0.8280805679322217,-0.7209473371450428,-1.1650283329875502
18,6,-0.5691183931257633,1144680989,2,-0.4996075144089287,0.6661567266260835,1.1477289088188385
5,0,-0.7706173816362808,368710539,2,-0.6638440411705753,-0.7209473371450428,1.1477289088188385
10,1,1.8023697024210956,7182636951,2,-0.6638440411705753,-1.4144993690306058,1.1477289088188385
13,5,-0.1661204161047285,2659336032,1,1.635467333492476,-1.4144993690306058,-1.1650283329875502
18,1,0.593375771357991,2895949135,2,-0.17113446088563564,1.3597087585116465,1.1477289088188385
15,4,-0.755117459443164,446026914,2,0.650048172922597,-0.7209473371450428,1.1477289088188385
14,2,0.6243756157442245,5423618647,1,1.1427577532075366,-0.7209473371450428,-1.1650283329875502
9,3,-0.5226186265464131,1096198385,0,0.97852122644589,0.6661567266260835,0.8933256122201357
15,0,-0.8636169147949811,27951200,1,-0.3353709876472822,-0.02739530525947965,-1.1650283329875502
21,2,1.9728688465453794,7643072078,2,1.3069942799691832,0.6661567266260835,1.1477289088188385
4,5,-0.5071187043532964,1050549379,0,-0.17113446088563564,0.6661567266260835,-0.05490485692048362
10,6,-0.6001182375119968,961413024,2,-1.1565536214555148,-0.7209473371450428,1.1477289088188385
12,4,-0.6931177706706971,384743458,2,-0.6638440411705753,1.3597087585116465,1.1477289088188385
10,1,0.46937639381305724,3903426200,2,1.635467333492476,1.3597087585116465,1.1477289088188385
5,5,-0.7861173038293975,196215266,1,0.1573385926376574,-0.7209473371450428,-1.1650283329875502
9,4,-0.19712026049096196,1817439046,1,1.635467333492476,-0.7209473371450428,-1.1650283329875502
13,0,-0.8636169147949811,41236531,1,1.3069942799691832,-0.7209473371450428,-1.1650283329875502
1,0,-0.8016172260225142,237753017,2,1.3069942799691832,-0.02739530525947965,1.1477289088188385
2,3,-0.5691183931257633,798194207,0,1.3069942799691832,-1.4144993690306058,-0.35556329835531414
10,3,-0.7086176928638138,614748991,1,-0.3353709876472822,1.3597087585116465,-1.1650283329875502
10,6,-0.7396175372500473,207084749,2,0.650048172922597,-0.02739530525947965,1.1477289088188385
21,1,2.701365189621866,12684467024,0,1.3069942799691832,0.6661567266260835,0.6620498880394969
0,5,-0.3986192490014794,1103702606,0,1.3069942799691832,-0.02739530525947965,-1.0262628984791669
20,0,-0.8481169926018644,99182901,2,1.635467333492476,1.3597087585116465,1.1477289088188385
18,3,-0.13512057171849504,1828397897,2,0.97852122644589,-1.4144993690306058,1.1477289088188385
1,0,-0.817117148215631,201960592,0,1.3069942799691832,-1.4144993690306058,-0.8181147467165918
19,2,0.5003762381992907,5320313420,2,0.650048172922597,-0.02739530525947965,1.1477289088188385
4,2,1.600870713910578,4944846417,0,1.4712308067308295,-1.4144993690306058,-0.21679786384693084
13,3,-0.5536184709326466,1035201773,0,-0.8280805679322217,1.3597087585116465,0.222626012096283
7,3,-0.305619715842779,1381214970,0,1.4712308067308295,-0.02739530525947965,0.10698815000596372
19,4,-0.38311932680836264,1726174932,0,-0.17113446088563564,1.3597087585116465,-0.586839022535953
1,6,-0.46061893777394625,1615434906,2,-1.485026674978808,-0.7209473371450428,1.1477289088188385
20,4,-0.11962064952537832,1669692023,2,1.635467333492476,-1.4144993690306058,1.1477289088188385
3,6,-0.5226186265464131,855463605,0,1.1427577532075366,-0.7209473371450428,0.8008153225478801
8,5,-0.8016172260225142,254579870,1,0.97852122644589,0.6661567266260835,-1.1650283329875502
0,5,-0.19712026049096196,1514730745,2,0.650048172922597,1.3597087585116465,1.1477289088188385
21,4,-0.15062049391161178,2278242820,0,-1.485026674978808,1.3597087585116465,1.008963474310455
2,0,-0.8481169926018644,90684664,0,-0.006897934123989123,1.3597087585116465,-0.12428757417467522
9,1,1.1513729703101931,3431657596,2,1.4712308067308295,-0.7209473371450428,1.1477289088188385
10,4,-0.5846183153188801,550352207,0,-0.17113446088563564,0.6661567266260835,0.7776877501298162
2,6,-0.6001182375119968,935894690,1,1.1427577532075366,-0.7209473371450428,-1.1650283329875502
20,2,0.6243756157442245,1951554864,0,0.48581164616095046,-1.4144993690306058,0.0838605775878998
16,1,0.9808738261859091,6916439002,0,-0.17113446088563564,-0.7209473371450428,-0.10116000175661131
1,0,-0.7706173816362808,279832284,0,-1.3207901482171613,-0.7209473371450428,0.2688811569324108
16,6,-0.19712026049096196,2424903527,0,0.1573385926376574,-0.02739530525947965,0.0607330051698359
9,3,-0.755117459443164,182101627,2,1.635467333492476,-1.4144993690306058,1.1477289088188385
20,3,-0.33661956022901246,1123339388,1,0.8142846996842436,1.3597087585116465,-1.1650283329875502
3,4,-0.6776178484775804,510568772,2,-1.485026674978808,0.6661567266260835,1.1477289088188385
17,2,0.5003762381992907,4000458412,1,0.97852122644589,-0.7209473371450428,-1.1650283329875502
17,4,-0.5691183931257633,842414045,1,-1.3207901482171613,1.3597087585116465,-1.1650283329875502
12,0,-0.7706173816362808,161878824,0,0.97852122644589,1.3597087585116465,0.9858359018923913
10,2,0.4538764716199405,3530149779,2,1.635467333492476,1.3597087585116465,1.1477289088188385
5,5,-0.46061893777394625,1273651749,1,0.650048172922597,0.6661567266260835,-1.1650283329875502
18,1,2.6858652674287486,8250877375,1,0.8142846996842436,0.6661567266260835,-1.1650283329875502
3,5,-0.5536184709326466,1068007603,1,-1.3207901482171613,-0.7209473371450428,-1.1650283329875502
6,0,-0.7861173038293975,146366849,1,-0.3353709876472822,-1.4144993690306058,-1.1650283329875502
14,5,-0.3676194046152459,1510985328,2,-0.3353709876472822,1.3597087585116465,1.1477289088188385
20,4,-0.49161878216017973,940881364,0,0.8142846996842436,-1.4144993690306058,-1.003135326061103
20,1,0.593375771357991,4661946164,0,0.650048172922597,-1.4144993690306058,-0.7487320294624001
20,5,-0.44511901558082956,753086078,1,-1.485026674978808,-1.4144993690306058,-1.1650283329875502
10,6,-0.305619715842779,992321362,2,-1.6492632017404545,1.3597087585116465,1.1477289088188385
2,3,-0.7861173038293975,214604434,2,-0.6638440411705753,-1.4144993690306058,1.1477289088188385
18,1,0.4848763160061739,4064957134,0,0.650048172922597,0.6661567266260835,0.9164531846381997
12,6,-0.5691183931257633,485242871,2,-0.9923170946938683,-0.02739530525947965,1.1477289088188385
1,6,-0.1816203382978452,1305750057,0,0.32157511939930394,0.6661567266260835,0.5232844535311135
8,3,-0.5691183931257633,530761036,0,-0.17113446088563564,-0.02739530525947965,-0.586839022535953
18,3,-0.6311180818982303,860221075,1,0.97852122644589,1.3597087585116465,-1.1650283329875502
10,6,-0.3211196380358957,1125204014,1,-0.17113446088563564,-1.4144993690306058,-1.1650283329875502
0,5,-0.5536184709326466,813304618,1,1.3069942799691832,-0.7209473371450428,-1.1650283329875502
4,5,-0.755117459443164,230661086,1,-1.3207901482171613,0.6661567266260835,-1.1650283329875502
0,1,1.9573689243522627,9526162978,1,1.1427577532075366,-1.4144993690306058,-1.1650283329875502
8,4,-0.5226186265464131,721867926,1,-0.3353709876472822,0.6661567266260835,-1.1650283329875502
7,6,-0.646618004091347,438506331,1,1.635467333492476,-0.7209473371450428,-1.1650283329875502
4,3,-0.2436200270703121,1659230772,2,-0.17113446088563564,-0.7209473371450428,1.1477289088188385
19,0,-0.8326170704087477,122040387,0,1.3069942799691832,-1.4144993690306058,0.47702930869498567
2,1,1.1203731259239595,4030898741,1,0.650048172922597,0.6661567266260835,-1.1650283329875502
21,1,1.1358730481170765,6427840873,2,0.8142846996842436,-0.02739530525947965,1.1477289088188385
15,5,-0.5691183931257633,718770590,2,0.8142846996842436,-0.02739530525947965,1.1477289088188385
8,0,-0.8481169926018644,60366239,2,1.3069942799691832,1.3597087585116465,1.1477289088188385
16,5,-0.13512057171849504,1686448369,2,-0.17113446088563564,-0.02739530525947965,1.1477289088188385
15,6,-0.305619715842779,1778253095,2,1.3069942799691832,1.3597087585116465,1.1477289088188385
5,2,0.05087849459890565,3348347890,2,-0.6638440411705753,-1.4144993690306058,1.1477289088188385
17,0,-0.817117148215631,117673073,1,-0.4996075144089287,-0.02739530525947965,-1.1650283329875502
20,5,-0.6311180818982303,782587271,0,-0.3353709876472822,-1.4144993690306058,-0.7256044570443363
4,1,2.0348685353178464,4309056256,2,0.8142846996842436,1.3597087585116465,1.1477289088188385
1,2,0.8103746820616251,6257385276,1,-0.9923170946938683,1.3597087585116465,-1.1650283329875502
20,5,-0.7861173038293975,120572963,1,0.650048172922597,1.3597087585116465,-1.1650283329875502
15,0,-0.7706173816362808,280053642,2,-0.17113446088563564,-0.02739530525947965,1.1477289088188385
11,4,-0.13512057171849504,1186952922,2,0.97852122644589,1.3597087585116465,1.1477289088188385
6,6,-0.6156181597051135,644316568,2,0.97852122644589,-0.02739530525947965,1.1477289088188385
18,4,-0.6156181597051135,968114462,1,-0.17113446088563564,1.3597087585116465,-1.1650283329875502
0,4,-0.1661204161047285,1538994289,1,-0.17113446088563564,1.3597087585116465,-1.1650283329875502
13,5,-0.41411917119459607,1126403006,0,0.48581164616095046,-1.4144993690306058,0.8933256122201357
20,2,1.1823728146964265,6917673975,2,-0.8280805679322217,0.6661567266260835,1.1477289088188385
20,4,-0.6776178484775804,460671548,2,-1.6492632017404545,-0.7209473371450428,1.1477289088188385
12,4,-0.2746198714565456,2206650488,1,-0.17113446088563564,0.6661567266260835,-1.1650283329875502
9,1,2.9493639447117332,7086524171,1,-1.485026674978808,-1.4144993690306058,-1.1650283329875502
9,6,-0.3676194046152459,1881528304,0,0.650048172922597,-1.4144993690306058,-0.563711450117889
15,1,0.7948747598685084,2526816690,1,-0.17113446088563564,-0.7209473371450428,-1.1650283329875502
1,3,-0.3676194046152459,1797816260,2,1.1427577532075366,-0.7209473371450428,1.1477289088188385
3,5,-0.2436200270703121,1139635957,0,-0.6638440411705753,-0.7209473371450428,0.47702930869498567
17,4,-0.8016172260225142,106412266,1,-0.3353709876472822,-0.02739530525947965,-1.1650283329875502
5,2,2.3138671347939472,10869887248,2,-1.485026674978808,-0.7209473371450428,1.1477289088188385
7,1,0.1593779499507227,3108533299,0,-1.6492632017404545,-0.02739530525947965,0.2920087293504747
9,2,2.9493639447117332,7765367254,0,0.650048172922597,1.3597087585116465,1.008963474310455
20,0,-0.7861173038293975,348033025,1,0.32157511939930394,1.3597087585116465,-1.1650283329875502
19,0,-0.8326170704087477,78053530,0,-1.6492632017404545,0.6661567266260835,-0.9337526088069112
18,5,-0.476118859967063,1175350237,0,-0.6638440411705753,1.3597087585116465,-0.30930815351918634
10,4,-0.646618004091347,748646711,0,-0.3353709876472822,-0.02739530525947965,-0.12428757417467522
10,1,0.2988772496887732,3705397974,1,-1.6492632017404545,-0.02739530525947965,-1.1650283329875502
6,5,-0.6001182375119968,811630320,2,0.48581164616095046,0.6661567266260835,1.1477289088188385
6,4,-0.646618004091347,661635814,0,-0.8280805679322217,-0.7209473371450428,-0.05490485692048362
10,3,-0.2281201048771954,1650770764,1,-0.4996075144089287,-1.4144993690306058,-1.1650283329875502
11,2,1.5388710251381112,3780055777,0,1.635467333492476,-1.4144993690306058,0.6851774604575609
18,1,1.600870713910578,4526127374,1,-0.8280805679322217,-0.7209473371450428,-1.1650283329875502
11,4,-0.6621179262844636,359546016,2,1.3069942799691832,-0.7209473371450428,1.1477289088188385
0,2,2.003868690931613,4755533714,1,0.32157511939930394,1.3597087585116465,-1.1650283329875502
1,3,-0.5691183931257633,1119167426,1,-1.485026674978808,1.3597087585116465,-1.1650283329875502
21,1,1.4303715697862942,4896719726,1,-0.4996075144089287,1.3597087585116465,-1.1650283329875502
3,1,2.887364255939266,12215416232,2,0.650048172922597,1.3597087585116465,1.1477289088188385
0,5,-0.3521194824221292,962936119,0,0.97852122644589,-0.7209473371450428,0.6157947432033691
10,2,0.2523774831094231,2769479011,2,-1.3207901482171613,-1.4144993690306058,1.1477289088188385
13,5,-0.7396175372500473,367527323,0,0.1573385926376574,0.6661567266260835,0.8470704673840079
2,1,2.1433679906696637,6571519486,2,1.4712308067308295,-1.4144993690306058,1.1477289088188385
6,6,-0.7706173816362808,209514115,2,-0.9923170946938683,0.6661567266260835,1.1477289088188385
17,2,0.2058777165300729,3667480983,1,-0.9923170946938683,0.6661567266260835,-1.1650283329875502
15,4,-0.15062049391161178,1261598750,0,-1.1565536214555148,1.3597087585116465,-0.21679786384693084
10,1,1.9883687687384963,5853849304,0,1.4712308067308295,-0.02739530525947965,-0.44807358802756964
8,0,-0.8481169926018644,109296701,0,-1.3207901482171613,-1.4144993690306058,-0.9568801812249752
19,1,0.5468760047786408,4549248032,0,-1.485026674978808,-0.02739530525947965,0.31513630176853863
5,1,0.7948747598685084,4096949722,0,0.48581164616095046,-0.02739530525947965,0.5464120259491774
11,4,-0.476118859967063,902485737,0,-0.4996075144089287,1.3597087585116465,0.17637086726015516
11,4,-0.21262018268407867,1217744998,2,-1.485026674978808,-1.4144993690306058,1.1477289088188385
11,1,-0.19712026049096196,2045463758,1,-1.6492632017404545,1.3597087585116465,-1.1650283329875502
16,3,-0.7396175372500473,391802351,2,1.1427577532075366,-0.02739530525947965,1.1477289088188385
12,2,0.2523774831094231,3650554805,0,-0.17113446088563564,1.3597087585116465,-0.7949871742985278
7,4,-0.21262018268407867,2412817072,0,-1.1565536214555148,0.6661567266260835,0.2920087293504747
9,1,2.096868224090313,6877386407,0,1.635467333492476,-0.02739530525947965,0.15324329484209126
11,2,0.0043787280195554746,1334989834,2,-0.9923170946938683,-0.7209473371450428,1.1477289088188385
5,4,-0.305619715842779,1909359810,1,0.650048172922597,-1.4144993690306058,-1.1650283329875502
19,5,-0.2436200270703121,1922022363,2,0.48581164616095046,1.3597087585116465,1.1477289088188385
13,1,0.5623759269717575,3957725820,2,1.1427577532075366,-0.02739530525947965,1.1477289088188385
17,2,0.143878027757606,1715650813,1,1.4712308067308295,-0.02739530525947965,-1.1650283329875502
0,3,-0.5226186265464131,1255682758,1,-1.1565536214555148,0.6661567266260835,-1.1650283329875502
10,2,0.12837810556448928,2005204628,2,-0.17113446088563564,1.3597087585116465,1.1477289088188385
13,4,-0.3986192490014794,1045713114,0,1.3069942799691832,-0.02739530525947965,-0.563711450117889
13,1,2.515366123304465,11658636004,1,0.97852122644589,-0.7209473371450428,-1.1650283329875502
14,3,-0.7241176150569306,470355928,2,-1.485026674978808,-1.4144993690306058,1.1477289088188385
7,3,-0.5226186265464131,1030354614,0,0.8142846996842436,-1.4144993690306058,-0.563711450117889
5,4,-0.4296190933877128,835822019,0,-0.8280805679322217,0.6661567266260835,0.5695395983672413
13,3,-0.1661204161047285,2713364310,0,0.97852122644589,-1.4144993690306058,-0.6793493122082086
13,4,-0.19712026049096196,1074811844,2,-1.485026674978808,1.3597087585116465,1.1477289088188385
14,4,-0.7706173816362808,176339451,2,0.32157511939930394,-1.4144993690306058,1.1477289088188385
17,2,2.453366434531998,11623799663,2,0.48581164616095046,1.3597087585116465,1.1477289088188385
11,4,-0.41411917119459607,1628923647,2,-1.1565536214555148,-0.7209473371450428,1.1477289088188385
8,6,-0.19712026049096196,2334907746,1,1.4712308067308295,-1.4144993690306058,-1.1650283329875502
5,6,-0.41411917119459607,724820126,0,-0.17113446088563564,0.6661567266260835,0.9164531846381997
1,1,2.003868690931613,9151400229,0,0.97852122644589,0.6661567266260835,-0.5405838776998251
7,3,-0.2281201048771954,848298563,1,0.32157511939930394,-0.7209473371450428,-1.1650283329875502
1,6,-0.6931177706706971,511033781,1,-1.1565536214555148,1.3597087585116465,-1.1650283329875502
13,5,-0.7396175372500473,264109738,1,-0.006897934123989123,0.6661567266260835,-1.1650283329875502
18,0,-0.8481169926018644,108048373,2,0.650048172922597,-0.7209473371450428,1.1477289088188385
9,3,-0.41411917119459607,1575500792,0,0.1573385926376574,-0.02739530525947965,-0.07803242933854752
8,5,-0.38311932680836264,648680956,1,1.635467333492476,1.3597087585116465,-1.1650283329875502
16,1,0.9808738261859091,5737911903,0,-0.17113446088563564,-0.7209473371450428,0.47702930869498567
6,2,2.0813683018971965,4132539903,1,-0.8280805679322217,-1.4144993690306058,-1.1650283329875502
19,3,-0.305619715842779,873299929,2,0.48581164616095046,-1.4144993690306058,1.1477289088188385
9,3,-0.46061893777394625,1524855377,2,-1.485026674978808,-0.02739530525947965,1.1477289088188385
21,0,-0.8326170704087477,113239097,1,0.1573385926376574,0.6661567266260835,-1.1650283329875502
9,1,2.5308660454975818,10790073916,1,0.1573385926376574,-1.4144993690306058,-1.1650283329875502
14,1,1.3993717254000606,7300806867,0,-1.485026674978808,1.3597087585116465,-1.0493904708972306
16,1,-0.08862080513914487,1255248668,2,-0.9923170946938683,0.6661567266260835,1.1477289088188385
3,3,-0.8016172260225142,228352309,1,-0.3353709876472822,-1.4144993690306058,-1.1650283329875502
10,1,1.6318705582968116,3892415386,0,-0.3353709876472822,-0.7209473371450428,-0.19367029142886694
5,6,-0.6311180818982303,903596074,1,-1.3207901482171613,0.6661567266260835,-1.1650283329875502
0,1,0.0198786502126722,3279407605,2,-0.4996075144089287,0.6661567266260835,1.1477289088188385
6,0,-0.817117148215631,123054148,0,1.4712308067308295,-1.4144993690306058,0.9164531846381997
21,3,-0.2901197936496623,2273157990,0,-0.4996075144089287,-0.02739530525947965,1.008963474310455
3,2,2.267367368214597,4156302646,0,-0.17113446088563564,-1.4144993690306058,0.31513630176853863
1,3,-0.13512057171849504,1819800850,0,1.4712308067308295,-0.02739530525947965,-1.0493904708972306
19,6,-0.305619715842779,1082189057,0,0.48581164616095046,-0.7209473371450428,0.33826387418660253
11,5,-0.2436200270703121,1610338072,0,1.4712308067308295,0.6661567266260835,-0.008649712084355813
2,4,-0.6621179262844636,520821122,0,-0.006897934123989123,-0.7209473371450428,-0.6330941673720808
11,6,-0.1661204161047285,1260222341,2,-0.3353709876472822,0.6661567266260835,1.1477289088188385
16,6,-0.19712026049096196,977791817,1,-0.3353709876472822,0.6661567266260835,-1.1650283329875502
20,0,-0.8326170704087477,144226348,1,-0.17113446088563564,-0.02739530525947965,-1.1650283329875502
16,3,-0.2746198714565456,2001217023,2,-0.9923170946938683,-1.4144993690306058,1.1477289088188385
14,2,2.5463659676906985,4953010961,1,1.3069942799691832,-0.02739530525947965,-1.1650283329875502
16,1,2.2983672126008305,6150370698,2,-1.485026674978808,1.3597087585116465,1.1477289088188385
2,0,-0.8326170704087477,176945408,0,0.8142846996842436,-0.02739530525947965,-0.5405838776998251
14,6,-0.33661956022901246,1397164303,0,-1.3207901482171613,-0.7209473371450428,-0.771859601880464
15,1,0.9033742152203255,4817492551,0,0.8142846996842436,-0.7209473371450428,-0.28618058110112243
8,1,0.6398755379373412,2134232243,0,1.1427577532075366,-0.02739530525947965,0.8933256122201357
3,3,-0.3676194046152459,1264703876,2,1.635467333492476,1.3597087585116465,1.1477289088188385
11,4,-0.38311932680836264,1489726467,2,-1.3207901482171613,-1.4144993690306058,1.1477289088188385
6,2,1.9573689243522627,6527449800,0,-1.3207901482171613,-0.7209473371450428,0.31513630176853863
19,6,-0.3211196380358957,815575274,0,-1.6492632017404545,1.3597087585116465,0.7314326052936884
21,5,-0.1816203382978452,1227822795,0,-0.9923170946938683,1.3597087585116465,-0.9106250363888474
11,1,1.1048732037308429,2801753692,0,-0.4996075144089287,-0.7209473371450428,0.5001568811130496
13,4,-0.6001182375119968,536383587,1,1.1427577532075366,-1.4144993690306058,-1.1650283329875502
3,1,2.515366123304465,6510435155,0,-0.4996075144089287,-0.7209473371450428,0.2688811569324108
6,5,-0.3676194046152459,1249330274,2,0.97852122644589,-0.7209473371450428,1.1477289088188385
5,0,-0.7706173816362808,329890903,2,0.97852122644589,-0.7209473371450428,1.1477289088188385
4,0,-0.7861173038293975,216447087,2,0.32157511939930394,-0.02739530525947965,1.1477289088188385
16,0,-0.7706173816362808,342634050,1,-0.006897934123989123,-0.7209473371450428,-1.1650283329875502
2,1,2.267367368214597,8853323515,0,-0.4996075144089287,0.6661567266260835,0.9858359018923913
6,1,0.0198786502126722,1341657463,2,1.3069942799691832,-1.4144993690306058,1.1477289088188385
10,6,-0.476118859967063,535287023,1,0.1573385926376574,-0.02739530525947965,-1.1650283329875502
21,5,-0.5071187043532964,618287124,1,-0.006897934123989123,-0.02739530525947965,-1.1650283329875502
15,6,-0.2746198714565456,1032736270,0,-1.485026674978808,0.6661567266260835,-1.0262628984791669
13,2,-0.3986192490014794,1806310967,0,0.32157511939930394,-0.02739530525947965,-0.6099665949540168
16,5,-0.2901197936496623,1190690449,0,0.8142846996842436,1.3597087585116465,-1.003135326061103
14,0,-0.7706173816362808,240666055,1,0.48581164616095046,-0.02739530525947965,-1.1650283329875502
16,4,-0.1816203382978452,1185566767,2,0.32157511939930394,-0.7209473371450428,1.1477289088188385
21,3,-0.2436200270703121,2052220674,1,0.48581164616095046,0.6661567266260835,-1.1650283329875502
13,1,1.7558699358417453,5309934411,0,-0.006897934123989123,-1.4144993690306058,-0.03177728450241972
9,0,-0.8481169926018644,93166349,1,-0.8280805679322217,0.6661567266260835,-1.1650283329875502
11,2,0.7793748376753917,5724632154,2,-1.6492632017404545,0.6661567266260835,1.1477289088188385
9,4,-0.646618004091347,322134730,1,0.48581164616095046,1.3597087585116465,-1.1650283329875502
8,1,1.3063721922413603,7746093502,1,-1.6492632017404545,0.6661567266260835,-1.1650283329875502
18,4,-0.5691183931257633,1164022505,1,-0.17113446088563564,-0.7209473371450428,-1.1650283329875502
16,3,-0.7706173816362808,290082198,0,0.650048172922597,-0.7209473371450428,-1.0493904708972306
8,6,-0.476118859967063,1378114535,0,0.32157511939930394,-1.4144993690306058,-0.6793493122082086
16,5,-0.6001182375119968,492189659,2,-1.6492632017404545,-1.4144993690306058,1.1477289088188385
5,1,0.09737826117825582,1526728447,0,0.48581164616095046,0.6661567266260835,0.31513630176853863
0,0,-0.8326170704087477,172329892,1,0.1573385926376574,-0.02739530525947965,-1.1650283329875502
9,4,-0.7706173816362808,178740823,2,-0.8280805679322217,-0.7209473371450428,1.1477289088188385
6,6,-0.7396175372500473,299143641,1,-1.485026674978808,-1.4144993690306058,-1.1650283329875502
14,3,-0.3676194046152459,1808149346,0,1.3069942799691832,-0.7209473371450428,0.0838605775878998
6,3,-0.3211196380358957,1152233890,0,-0.3353709876472822,-0.02739530525947965,-0.03177728450241972
11,3,-0.7086176928638138,448407994,2,0.97852122644589,-0.7209473371450428,1.1477289088188385
9,0,-0.8636169147949811,50563595,2,1.1427577532075366,-0.02739530525947965,1.1477289088188385
1,1,2.11236814628343,7103432888,1,-1.3207901482171613,-0.02739530525947965,-1.1650283329875502
3,2,0.05087849459890565,1984027511,2,-1.6492632017404545,-1.4144993690306058,1.1477289088188385
6,4,-0.3676194046152459,1776874999,1,-0.6638440411705753,-0.7209473371450428,-1.1650283329875502
19,6,-0.5381185487395299,474845172,0,0.8142846996842436,-1.4144993690306058,0.2920087293504747
16,0,-0.8481169926018644,110227699,1,1.3069942799691832,-0.7209473371450428,-1.1650283329875502
11,0,-0.8636169147949811,55539209,0,0.48581164616095046,1.3597087585116465,0.7545601777117523
2,6,-0.19712026049096196,2158589126,1,1.3069942799691832,0.6661567266260835,-1.1650283329875502
13,2,0.8258746042547419,4441078155,1,-0.3353709876472822,-1.4144993690306058,-1.1650283329875502
19,0,-0.7861173038293975,310045323,0,-0.4996075144089287,0.6661567266260835,-0.03177728450241972
12,4,-0.46061893777394625,1305266396,0,-0.9923170946938683,-0.7209473371450428,-0.586839022535953
4,2,-0.21262018268407867,1850776461,2,0.1573385926376574,1.3597087585116465,1.1477289088188385
12,5,-0.3211196380358957,1738586741,0,0.97852122644589,1.3597087585116465,0.5232844535311135
2,6,-0.2901197936496623,1085803549,0,-0.17113446088563564,0.6661567266260835,-0.7487320294624001
